"藤原忠平","FUJIWARA no Tadahira",
"藤原忠房","FUJIWARA no Tadafusa",
"藤原忠隆","FUJIWARA no Tadataka",
"藤原朝経","FUJWIARA no Asatsune",
"藤原朝元","FUJIWARA no Asamoto",
"藤原朝光","FUJIWARA no Asateru",
"藤原朝子","FUJIWARA no Asako",
"藤原朝狩","FUJIWARA no Asakari",
"藤原朝臣","FUJIWARA no Asomi",
"藤原朝臣栄子","FUJIWARA no Asomi Eishi",
"藤原朝臣家教（清棲家教)","FUJIWARA no Asomi Ienori (Ienori KIYOSU)",
"藤原朝臣兼遠（一条昭良）","FUJIWARA no Asomi Kaneto (Akiyoshi ICHIJO)",
"藤原朝臣公潔（西園寺公潔）","FUJIWARA no Asomi Kinzumi (Kinzumi SAIONJI)",
"藤原朝臣信尋","FUJIWARA no Asomi Nobuhiro (Nobuhiro KONOE)",
"藤原朝臣輔平（鷹司輔平)","FUJIWARA no Asomi Sukehira (Sukehira TAKATSUKASA)",
"藤原朝成","FUJIWARA no Asahira",
"藤原朝忠","FUJIWARA no Asatada",
"藤原朝方","FUJIWARA no Tomokata",
"藤原朝頼","FUJIWARA no Asayori",
"藤原超子","FUJIWARA no Choshi",
"藤原長家","FUJIWARA no Nagaie",
"藤原長家那須氏","FUJIWARA no Nagaie-Nasu clan",
"藤原長家流","FUJIWARA-no-Nagaie shool",
"藤原長実","FUJIWARA no Nagazane",
"藤原長方","FUJIWARA no Nagakata",
"藤原長良","FUJIWARA no Nagara",
"藤原直宗","FUJIWARA no Naomune",
"藤原陳子","FUJIWARA no Nobuko(Chinshi)",
"藤原陳政","FUJIWARA no Chinsei",
"藤原通季","FUJIWARA no Michisue",
"藤原通憲","FUJIWARA no Michinori",
"藤原通憲（信西）","FUJIWARA no Michinori/Shinzei",
"藤原通重","FUJIWARA no Michishige",
"藤原通任","FUJIWARA no Michito",
"藤原通任夫人","FUJIWARA no Michito's wife",
"藤原通房","FUJIWARA no Michifusa",
"藤原通房正室","FUJIWARA no Michifusa's legal wife",
"藤原貞憲","FUJIWARA no Sadanori",
"藤原貞国","FUJIWARA no Sadakuni",
"藤原貞嗣","FUJIWARA no Sadatsugu",
"藤原貞則","FUJIWARA no Sadanori",
"藤原貞雄","FUJIWARA no Sadao",
"藤原呈子","FUJIWARA no Teishi",
"藤原定員","FUJIWARA no Sadakazu",
"藤原定家","FUJIWARA no Sadaie",
"藤原定経","FUJIWARA no Sadatsune",
"藤原定佐","FUJIWARA no Sadasuke",
"藤原定嗣","FUJIWARA no Sadatsugu",
"藤原定子","FUJIWARA no Teishi",
"藤原定重","FUJIWARA no Sadashige",
"藤原定信","FUJIWARA no Sadanobu",
"藤原定長","FUJIWARA no Sadanaga",
"藤原定能","FUJIWARA no Sadayoshi",
"藤原定輔","FUJIWARA no Sadasuke",
"藤原定方","FUJIWARA no Sadakata",
"藤原定隆","FUJIWRA no Sadataka",
"藤原登子","FUJIWARA no Toshi",
"藤原冬嗣","FUJIWARA no Fuyutsugu",
"藤原棟世","FUJIWARA no Muneyo",
"藤原道雅","FUJIWARA no Michimasa",
"藤原道兼","FUJIWARA no Michikane",
"藤原道綱","FUJIWARA no Michitsuna",
"藤原道信","FUJIWARA no Michinobu",
"藤原道長","FUJIWARA no Michinaga",
"藤原道長一族","the FUJIWARA no Michinaga family",
"藤原道頼","FUJIWARA no Michiyori",
"藤原道隆","FUJIWARA no Michitaka",
"藤原得子","FUJIWARA no Nariko",
"藤原敦光","FUJIWARA no Atsumitsu",
"藤原敦忠","FUJIWARA no Atsutada",
"藤原敦敏","FUJIWARA no Atsutoshi",
"藤原内麻呂","FUJIWARA no Uchimaro",
"藤原縄主","FUJIWARA no Tadanushi",
"藤原南家","the Southern House of the Fujiwara clan",
"藤原南家高倉（藪）嫡流","Takakura (Yabu) direct line, the Southern House of the Fujiwara clan",
"藤原南家説","the theory of the Southern House of the Fujiwara clan ",
"藤原能信","FUJIWARA no Yoshinobu",
"藤原能盛","FUJIWARA no Yoshimori",
"藤原能長","FUJIWARA no Yoshinaga",
"藤原博文","FUJIWARA no Hirofumi",
"藤原繁子","FUJIWARA no Shigeko",
"藤原範永","FUJIWARA no Norinaga",
"藤原範季","FUJIWARA no Norisue",
"藤原範兼","FUJIWARA no Norikane",
"藤原範子","FUJIWARA no Noriko",
"藤原範宗","FUJIWARA no Norimune",
"藤原範忠","FUJIWARA no Noritada",
"藤原美都子","FUJIWARA no Mitsuko",
"藤原百川","FUJIWARA no Momokawa",
"藤原敏行","FUJIWARA no Toshiyuki",
"藤原不比等","FUJIWARA no Fuhito",
"藤原富士麿","FUJIWARA no Fujimaro",
"藤原武智麻呂","FUJIWARA no Muchimaro",
"藤原平子","FUJIWARA no Heishi",
"藤原保実","FUJIWARA no Yasuzane",
"藤原保昌","FUJIWARA no Yasumasa",
"藤原保則","FUJIWARA no Yasunori",
"藤原保忠","FUJIWARA no Yasutada",
"藤原輔子","FUJIWARA no Hoshi",
"藤原芳子","FUJIWARA no Hoshi",
"藤原豊子（宰相の君）","FUJIWARA no Hoshi",
"藤原豊成","FUJIWARA no Toyonari",
"藤原邦綱","FUJIWARA no Kunitsuna",
"藤原邦子","FUJIWARA no Kuniko",
"藤原邦通","FUJIWARA no Kunimichi",
"藤原房前","FUJIWARA no Fusasaki",
"藤原北家","the Northern House of the Fujiwara clan ",
"藤原北家閑院流","Kanin Line of the Northern House of the Fujiwara clan",
"藤原北家九条家流","the Kujo family line of the Northern House of the Fujiwara clan",
"藤原北家御子左流","Mikohidari Line of the Northern House of the Fujiwara clan",
"藤原北家秀郷流（道長流）","Hidesato Line (Michinaga Line) of the Northern House of the Fujiwara clan",
"藤原北家小一条流","Koichijo Line of the Northern House of the Fujiwara clan",
"藤原北家水無瀬流","Minase Line of the Northern House of the Fujiwara clan",
"藤原北家摂関家九条流","Kujo Line of Sekkan (regent and senior regent) House, the Northern House of the Fujiwara clan",
"藤原北家摂関流","Sekkan Line of the Northern House of the Fujiwara clan",
"藤原北家説","Theory of the Northern House of the Fujiwara clan",
"藤原北家中御門流","Nakamikado Line of the Northern House of the Fujiwara clan",
"藤原北家藤原道長","FUJIWARA no Michinaga, of the Northern House of the Fujiwara clan",
"藤原北家道長流","Michinaga's Line of the Northern House of the Fujiwara clan",
"藤原北家日野家流","Hino Line of the Northern House of the Fujiwara clan",
"藤原北家流","the line of the Northern House of the Fujiwara clan",
"藤原穆子","FUJIWARA no Bokushi",
"藤原明衡","FUJIWARA no Akihira",
"藤原明子","FUJIWARA no Akirakeiko",
"藤原茂子","FUJIWARA no Moshi",
"藤原門宗","FUJIWARA no Kadomune",
"藤原薬子","FUJIWARA no Kusuko",
"藤原有陰","FUJIWARA no Arikage",
"藤原有家","FUJIWARA no Ariie",
"藤原有国","FUJIWARA no Arikuni",
"藤原有子","FUJIWARA no Ariko",
"藤原有頼","FUJIWARA no Ariyori",
"藤原祐子","FUJIWARA no Sukeko",
"藤原雄友","FUJIWARA no Otomo",
"藤原頼経","FUJIWARA no Yoritsune",
"藤原頼経・頼嗣将軍記","Records of Shogun FUJIWARA no Yoritsune and Yoritsugu",
"藤原頼嗣","FUJIWARA no Yoritsugu",
"藤原頼実","FUJIWARA no Yorizane",
"藤原頼宗","FUJIWARA no Yorimune",
"藤原頼宗流","FUJIWARA no Yorimune line",
"藤原頼忠","FUJIWARA no Yoritada",
"藤原頼長","FUJIWARA no Yorinaga",
"藤原頼長の日記「台記」","The Diary of FUJIWARA no Yorinaga, ""Daiki""",
"藤原頼通","FUJIWARA no Yorimichi",
"藤原頼通邸","the FUJIWARA no Yorimichi House",
"藤原頼通流","FUJIWARA no Yorimichi clique",
"藤原頼道","FUJIWARA no Yorimichi",
"藤原頼平","FUJIWARA no Yorihira",
"藤原頼輔","FUJIWARA no Yorisuke",
"藤原頼輔屋","FUJIWARA no Yorisuke",
"藤原利基","FUJIWARA no Toshimoto",
"藤原利仁","FUJIWARA no Toshihito",
"藤原利仁斎藤氏","FUJIWARA no Toshihito-Saito clan",
"藤原理能","FUJIWARA no Masato",
"藤原隆家","FUJIWARA no Takaie",
"藤原隆季","FUJIWARA no Takasue",
"藤原隆教","FUJIWARA no Takanori",
"藤原隆経","FUJIWARA no Takatsune",
"藤原隆重女","FUJIWARA no Takashige",
"藤原隆信","FUJIWARA no Takanobu",
"藤原隆仲","FUJIWARA no Takanaka",
"藤原隆忠","FUJIWARA no Takatada",
"藤原隆長","FUJIWARA no Takanaga",
"藤原隆能","FUJIWARA no Takayoshi",
"藤原隆房","FUJIWARA no Takafusa",
"藤原隆祐","FUJIWARA no Takasue",
"藤原旅子","FUJIWARA no Tabiko",
"藤原良近","FUJIWARA no Yoshichika",
"藤原良経","FUJIWARA no Yoshitsune",
"藤原良世","FUJIWARA no Yoshiyo",
"藤原良相","FUJIWARA no Yoshimi",
"藤原良縄","FUJIWARA no Yoshitada",
"藤原良房","FUJIWARA no Yoshifusa",
"藤原良門","FUJIWARA no Yoshikado",
"藤原領子","FUJIWARA no Muneko",
"藤原倫寧","FUJIWARA no Tomoyasu",
"藤原妍子","FUJIWARA no Kenshi",
"藤原姚子","FUJIWARA no Yoshi",
"藤原尹明","FUJIWARA no Tadaaki",
"藤原忻子","FUJIWARA no Kinshi",
"藤原惺窩","Seika FUJIWARA",
"藤原惺窩閑居図","Seika FUJIWARA Kanizu",
"藤原濱雄","FUJIWARA no Hamao",
"藤原璋子","FUJIWARA no Shoshi",
"藤原禧子","FUJIWARA no Kishi",
"藤原竝藤","FUJIWARA no Namifuji",
"藤原綏子","FUJIWARA no Suisi",
"藤原脩憲","FUJIWARA no Naganori",
"藤原脩子","FUJIWARA no Shushi",
"藤原脩範","FUJIWARA no Naganori",
"藤原苡子","FUJIWARA no Ishi",
"藤原諟子","FUJIWARA no Teishi",
"藤原媓子","FUJIWARA no Koshi",
"藤原嫄子","FUJIWARA no Genshi",
"藤原忯子","FUJIWARA no Shishi",
"藤袴","Fujibakama ",
"藤考","Fujitaka",
"藤崎八旛宮","Fujisaki Hachimangu",
"藤三郎","Tozaburo",
"藤枝宿（静岡県藤枝市）","Fujieda-juku Station (Fujieda City Shizuoka Prefecture)",
"藤枝茶","Fujieda-cha (tea)",
"藤氏","Toji ",
"藤氏長者","Toshi choja (head of the Fujiwara clan)",
"藤氏物語","Fujishi Monogatari (The Tale of Fujishi)",
"藤式部","Fuji Shikibu (Murasaki Shikibu)",
"藤若","Fujiwaka",
"藤樹","Toju",
"藤森","Fujinomori",
"藤森駅","Fujinomori Station",
"藤森小学校","Fuji-no-mori Elementary School",
"藤森神社","Fujimori-Jinja Shrine",
"藤森神社前","Fujinomori Jinja-mae",
"藤川宿（愛知県岡崎市）","Fujikawa-shuku Station (Okazaki City Aichi Prefecture)",
"藤倉氏","the Fujikura clan",
"藤村家","the Fujimura family",
"藤村作","Tsukuru FUJIMURA",
"藤村正員","Shoin FUJIMURA",
"藤村正員派","Shoin FUJIMURA's group",
"藤村庸軒","Yoken FUJIMURA",
"藤大納言","Todainagon",
"藤沢市","Fujisawa City",
"藤沢宿","Fujisawa-shuku",
"藤沢宿（神奈川県藤沢市）","Fujisawa-shuku Station (Fujisawa City Kanagawa Prefecture)",
"藤谷為賢","Tamekata FUJITANI",
"藤谷為条","Tamenaga FUJITANI",
"藤谷為信","Tamenobu FUJITANI",
"藤谷為相","FUJIGAYATSU",
"藤谷黄門","Fujigaya Komon",
"藤谷家","Fujigayatsu family",
"藤田観光","Fujita Kanko",
"藤田五郎","Goro FUJITA",
"藤田財閥","Fujita Zaibatsu",
"藤田氏","FUJITA clan",
"藤田鹿太郎","Shikataro FUJITA",
"藤田組","Fujita Gumi",
"藤田達生教授","Professor Tatsuo FUJITA",
"藤田伝三郎","Denzaburo FUJITA",
"藤田東湖","Toko FUJITA",
"藤田美術館","Fujita Museum of Art",
"藤田平太郎","Heitaro FUJITA",
"藤田幽谷","Yutaku FUJITA",
"藤田流","Fujita school",
"藤島","Fujishima",
"藤島武二","Takeji FUJISHIMA",
"藤堂","TODO",
"藤堂家","the Todo family",
"藤堂高虎","Takatora TODO",
"藤堂高次","Takatsugu TODO",
"藤堂高猷","Takayuki TODO",
"藤堂氏","the Todo clan",
"藤堂八座","Yakura TODO",
"藤堂平助","Heisuke TODO",
"藤堂和泉守","Todo, Governor of Izumi Province",
"藤内光澄","Mitsuzumi TONAI",
"藤尾","Fujinoo",
"藤尾坂","Fujiozaka slope",
"藤尾山観音寺","Fujioyama Kannon-ji Temple",
"藤尾社","Fujinoo-sha",
"藤方御所","Fujikata-gosho",
"藤方氏","Fujikata clan",
"藤房","Fujifusa",
"藤本宗利","Munetoshi FUJIMOTO",
"藤本泉","Sen FUJIMOTO",
"藤本竹葉","Takeha FUJIMOTO",
"藤本彦之助","Hikonosuke FUJIMOTO",
"藤蔓","Fujitsuru",
"藤木社","Fujinoki-sha Shrine",
"藤木成定","Narisada FUJIKI",
"藤野近江守","Fujino, the Governor of Omi Province",
"藤裏葉","Fuji no Uraba",
"藤立涌","fuji-tatsuwaku (shaped-shaped curves with wisteria flowers and leaves)",
"藤林宗源","Sogen FUJIBAYASHI",
"藤林流","Fujibayashi school",
"藤壺","Fujitsubo",
"藤壺女御","Fujitsubo Princess",
"藤壺中宮","Fujitsubo Empress",
"藤壺物語","The Tale of Fujitsubo",
"討薩賊会奸","Tosatsuzoku-kaikan (to retaliate Satsuma and Aizu Domains)",
"討薩表","the statement to the Emperor to avenge Satsuma",
"討入り","make a raid",
"討伐","putting down, subdugation, suppression",
"討伐の綸旨","Imperial Order of subjugation",
"討伐軍","a punitive force",
"討幕","anti-shogunate",
"討幕・尊攘派","Tobaku Sonjo-ha (lit. anti-shogunate, pro-Emperor, pro-foreigner-expulsion faction) (hereinafter abbreviated as ""anti-shogunate"" faction)",
"討幕運動","anti-shogunate movement",
"討幕軍","anti-shogunate army",
"討幕計画","plan for anti-shogunate",
"討幕派","anti-shogunate group",
"豆まき","a bean-scattering ceremony",
"豆桐","mamegiri (small paulownia)",
"豆乳","tonyu, bean juice, soy milk, soya milk, soybean milk, soymilk",
"豆腐","tofu ",
"豆名月","the splendid moon of beans",
"踏み込み床","Fumikomi-doko",
"透かし彫り","fretwork",
"透かし文様","a watermark ",
"透かし紋様紙","watermark paper (a transparency paper)",
"透彫","open sculpture work",
"透塀","sukibei",
"透廊","Sukiro",
"鐙（あぶみ）","abumi ",
"陶庵","Toan",
"陶化橋","Toka-bashi Bridge",
"陶化小学校","Toka Elementary School",
"陶器","earthware",
"陶器まつり","Pottery Festival",
"陶器神社","Toki-jinja Shrine (the earthware-jinja)",
"陶器神社大祭（陶器まつり）","Toki-jinja Taisai (Toki-matsuri or the earthware festival)",
"陶器二三雄","Fumio TOKI",
"陶興房","Okifusa SUE",
"陶芸","ceramic art",
"陶芸コース","Ceramics Course",
"陶芸家","ceramic artist",
"陶工","potter",
"陶作","Tosaku, earthware man",
"陶山","Suyama",
"陶山義高","Yoshitaka SUYAMA",
"陶山神社","Sueyama-Jinja Shrine",
"陶磁器","earthware",
"陶晴賢","Harukata SUE",
"陶武護","Takemori SUE",
"頭","kashira (head)",
"頭ノ殿","Ko no tono",
"頭貫","kashira-nuki, head rail",
"頭巾山","Tokkin-zan Mountain",
"頭山満","Mitsuru TOYAMA",
"頭人","tonin ",
"頭端式ホーム","toothed platform",
"頭中将","Tono Chujo",
"頭中将顕房家歌合","To no Chujo Akifusa-ke Utaawase (poetry contest at the house of To no Chujo Akifusa)",
"頭白上人（ずはくしょうにん）","Zuhaku Shonin,",
"頭弁","To no ben",
"頭領","chieftain",
"騰蛇","Toda",
"騰龍図","Toryu-zu (picture of a dragon)",
"闘水","water competition",
"闘茶","tocha ",
"動き","movement",
"動く美術館","moving museum",
"動員令","mobilization orders",
"動機","motive",
"動物園前 (駅)","Dobutsuen-mae Station",
"動物戯画","animal cartoon",
"動物質","animal matter",
"動乱","upheaval",
"動乱期","unquiet days",
"動力車（M車）","motive power (unit)",
"同音反復","sound repetition",
"同経会","Dokeikai",
"同志社","the Doshisha",
"同志社ハリス理化学校","Harris Science School",
"同志社ハリス理科学校","Harris School of Science",
"同志社びわこリトリートセンター","Doshisha Biwako Retreat Center",
"同志社フレンドピースハウス","Doshisha Friend Peace House",
"同志社ローム記念館","Doshisha Rohm Plaza",
"同志社英学校","Doshisha English School",
"同志社学院","Doshisha Gakuin",
"同志社交響楽団","Doshisha Symphony Orchestra",
"同志社校友会","Doshisha Alumni Association",
"同志社香里中学校・高等学校","Doshisha Kori Junior・Senior High School",
"同志社高等学校","Doshisha High School",
"同志社高等普通学校","Doshisha Normal High School",
"同志社国際高等学校","Doshisha International Senior High School",
"同志社国際小学校","Doshisha International Elementary School",
"同志社国際中学校・高等学校","Doshisha International Junior/Senior High School",
"同志社社史資料センター","Doshisha Archives Center",
"同志社女学校","Doshisha Girls' School",
"同志社女子専門学校","Advanced Course of Doshisha Girls' School",
"同志社女子大学","Doshisha Women's College of Liberal Arts",
"同志社女子大学客員教授","guest professor at Doshisha Women's College",
"同志社女子大学京田辺校地","Doshisha Women's College of Liberal Arts, Kyotanabe Campus",
"同志社女子大学今出川キャンパス","Doshisha Women's College of Liberal Arts Imadegawa Campus",
"同志社女子大学短期大学部","Doshisha Women's Junior College",
"同志社女子中学校","Doshisha Girls' Junior and Senior High School",
"同志社女子中学校・高等学校","Doshisha Girls' Junior & Senior High School",
"同志社商業高等学校","Doshisha Commercial High School",
"同志社小学校","Doshisha Elementary School",
"同志社新島会館","Niijima-kaikan, Doshisha",
"同志社尋常中学校","Doshisha Jinjo Chugakko (Doshisha Junior High School)",
"同志社政法学校","Doshisha School of Political Science and Law",
"同志社生活協同組合","Doshisha Co-op",
"同志社前駅","Doshishamae Station",
"同志社大学","Doshisha University",
"同志社大学ワイルドローバー","Doshisha University Wild Rover",
"同志社大学歌","Doshisha College Song",
"同志社大学京田辺校地","Doshisha University, Kyotanabe Campus",
"同志社大学工学部","Doshisha University Faculty of Engineering",
"同志社大学今出川キャンパス","Doshisha University Imadegawa Campus",
"同志社大学新町校舎","Shinmachi Campus, Doshisha University",
"同志社中学校","Doshisha Junior High School",
"同志社病院","Doshisha Hospital",
"同志社分校女紅場","Doshisha Bunko Nyokoba",
"同志社幼稚園","Doshisha Kindergarten",
"同志社礼拝堂","Doshisha Chapel",
"同時多発反乱","the series of revolts, many simultaneous revolts",
"同時代の","contemporary",
"同心","doshin",
"同仁斎","Dojinsai",
"同忠重（六左衛門）","Tadashige (Rokuzaemon)",
"同調者","a sympathizer",
"同等・目下","equal, lower rank",
"同派大本山","the Daihonzan (the head temple) of the Shingon sect Zentsuji school",
"同腹の兄","older maternal half-brother, older half brother",
"同朋衆","Doboshu",
"同朋中の名人","expert of the companions",
"同胞衆","Doboshu (attendant)",
"同名衆","Domei-shu (family of Miyoshi)",
"同門会","Domon-kai",
"同門組織","organization of fellow students",
"同弥六郎繁次","Shitetsugu, Yarokuro",
"同聚院","Doju-in",
"同衾","sleep with ～",
"堂","a temple building",
"堂院","Do-in",
"堂宇","a temple building",
"堂供養記（春記、大記）","Do Kuyo-ki (shunki and daiki)",
"堂舎","large and small buildings (in a temple or shrine)",
"堂射","dosha ",
"堂上","tosho ",
"堂上家","the Tosho ｆamily",
"堂上源氏","the Tosho Genji (the Minamoto clan)",
"堂上公家","Toshokuge ",
"堂上平氏","the Tosho family of the Taira clan",
"堂森","Domori",
"堂僧","a priest of the temple",
"堂達","chief priest of the service",
"堂塔","doto",
"堂塔伽藍","dotogaran ",
"堂塔伽藍一宇","Doto-garan Ichiu (a set of buildings in a temple, such as a main hall, pagoda and temple)",
"堂本印象","Insho DOMOTO",
"堂本三之助","Sannosuke DOMOTO",
"堂本美術館","Kyoto Prefectural Insho-Domoto Museum of Fine Arts",
"導師","doshi",
"導入教育部門","Division of First-Year Students in Transition",
"撞座","pedestal of the bell",
"撞木","Shimoku",
"撞木町","Shumoku-machi",
"洞","hora or a cavity",
"洞ヶ峠","Horaga-toge Pass",
"洞院","Toin",
"洞院家","the Toin family",
"洞院家庶流","side line of the House of Toin",
"洞院公賢","Kinkata TOIN",
"洞院公守","Kimimor TOIN",
"洞院公数","Kinkazu TOIN",
"洞院公定","Kinsada TOIN",
"洞院公定日記","the Diary of Kinsada TOIN",
"洞院公連","Kintsura TOIN",
"洞院実夏","Sanenatsu TOIN",
"洞院実信","Sanenobu TOIN",
"洞院実世","Saneyo TOIN",
"洞院実泰","Saneyasu TOIN",
"洞院実雄","Saneo TOIN",
"洞院実煕","TOIN",
"洞院摂政","Toin Sessho",
"洞院満季","Mitsusue TOIN",
